,Item_Weight,Item_Fat_Content,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,years_established,Item_Identifier_mean_ordinal
2608,2.1730457216390606,2,1232,4.795306130766159,35,2004,2388,2785,5577,2.8903717578961645,1726.0865000000001
2609,2.533696813957432,2,1200,5.351200097112407,45,2002,2410,2785,5577,2.995732273553991,3318.84655
2610,2.1701959049483,2,520,4.84681041417711,18,2009,2793,3350,928,2.5649493574615367,1821.6288
2611,2.509599262378372,2,1200,4.073396679371061,45,2002,2410,2785,5577,2.995732273553991,1155.4959
2612,2.975529566236472,2,910,4.636633968718081,13,1987,932,3350,5577,3.5553480614894135,1490.2823333333333
2613,2.533696813957432,2,1200,4.659300352645686,19,1985,2388,2388,1083,3.6109179126442243,1119.1146857142858
2614,2.0986312360729773,2,856,4.333825921743928,18,2009,2793,3350,928,2.5649493574615367,1467.0902999999998
2615,2.533696813957432,2,425,5.410933297906282,27,1985,2793,3350,935,3.6109179126442243,4191.37745
2616,2.075684492802124,2,445,5.1430789286597625,17,2007,2410,2785,5577,2.70805020110221,3103.9595999999997
2617,2.93651291389402,2,649,5.1216589438965405,18,2009,2793,3350,928,2.5649493574615367,3116.514685714286
2618,2.4069451083182885,2,1232,5.255329486523573,45,2002,2410,2785,5577,2.995732273553991,2904.48592
2619,2.2617630984737906,2,910,5.103630068143602,49,1999,2793,2388,5577,3.1354942159291497,2807.0128
2620,2.2267833795777636,2,682,4.9979214816761806,10,1998,2410,3350,1083,3.1780538303479458,1348.2450000000001
2621,2.5915163848462583,2,425,4.11446413275052,46,1997,2388,2388,5577,3.2188758248682006,1011.3502
2622,2.424802725718295,2,856,5.564122627069192,35,2004,2388,2785,5577,2.8903717578961645,4467.68445
2623,2.9444389791664403,2,1200,4.678998547625865,17,2007,2410,2785,5577,2.70805020110221,1769.4110571428573
2624,2.509599262378372,2,648,3.5747976853107266,45,2002,2410,2785,5577,2.995732273553991,623.4107333333333
2625,1.8601966307812834,2,649,4.773906547138038,17,2007,2410,2785,5577,2.70805020110221,2050.664
2626,2.4423470353692043,2,682,4.4421099335308885,18,2009,2793,3350,928,2.5649493574615367,1384.8639999999998
2627,1.6467336971777973,2,856,5.27766047447158,49,1999,2793,2388,5577,3.1354942159291497,3208.046333333333
2628,2.4973291697865574,2,251,5.096925522231657,13,1987,932,3350,5577,3.5553480614894135,2848.2924
2629,2.7245795030534206,2,1200,4.4615284268482345,49,1999,2793,2388,5577,3.1354942159291497,1520.1165142857142
2630,2.468099531471619,2,682,5.401222269655754,13,1987,932,3350,5577,3.5553480614894135,2495.5663555555557
2631,2.7536607123542622,2,1200,5.535254941364199,45,2002,2410,2785,5577,2.995732273553991,3221.40672
2632,2.8183982582710754,2,649,4.640222608491147,46,1997,2388,2388,5577,3.2188758248682006,1516.6924000000001
2633,2.379546134130174,2,648,3.7427471818024802,49,1999,2793,2388,5577,3.1354942159291497,649.8208000000001
2634,2.468099531471619,2,682,5.395340623651755,35,2004,2388,2785,5577,2.8903717578961645,2495.5663555555557
2635,2.533696813957432,2,425,5.113096811716953,27,1985,2793,3350,935,3.6109179126442243,2099.9332
2636,2.0554049638515948,2,1200,5.128215642546309,49,1999,2793,2388,5577,3.1354942159291497,2256.0633
2637,2.4069451083182885,2,856,5.177680763337694,46,1997,2388,2388,5577,3.2188758248682006,2363.1461333333336
2638,2.553343811341229,2,856,3.645878002969234,35,2004,2388,2785,5577,2.8903717578961645,513.0464571428572
2639,2.3513752571634776,2,1232,5.37874830654196,35,2004,2388,2785,5577,2.8903717578961645,2984.4485000000004
2640,1.8140100781628747,2,445,5.081550938093032,46,1997,2388,2388,5577,3.2188758248682006,1315.8427333333334
2641,2.533696813957432,2,251,5.379512947868831,27,1985,2793,3350,935,3.6109179126442243,2503.7409
2642,2.533696813957432,2,169,4.8296967804570485,27,1985,2793,3350,935,3.6109179126442243,1786.0085
2643,2.2300144001592104,2,682,5.519896494790356,18,2009,2793,3350,928,2.5649493574615367,5198.06705
2644,2.8094026953624978,2,856,4.001157793051537,17,2007,2410,2785,5577,2.70805020110221,870.3670500000001
2645,2.1412419425852827,2,910,4.962473932189237,35,2004,2388,2785,5577,2.8903717578961645,2318.9813999999997
2646,2.1569811191352537,2,520,4.55850825552186,17,2007,2410,2785,5577,2.70805020110221,1657.2871666666667
2647,2.151762203259462,2,251,4.8585014679405045,13,1987,932,3350,5577,3.5553480614894135,1736.4896250000002
2648,2.533696813957432,2,1232,5.2805443581811975,27,1985,2793,3350,935,3.6109179126442243,3284.6133333333332
2649,2.6741486494265287,2,520,5.065504719830262,46,1997,2388,2388,5577,3.2188758248682006,2376.906
2650,1.8946168546677629,2,649,5.00778724224412,49,1999,2793,2388,5577,3.1354942159291497,2227.101
2651,3.0007198150650303,2,1232,5.420108359601957,13,1987,932,3350,5577,3.5553480614894135,3700.1835
2652,2.7245795030534206,2,1200,5.188870736305147,46,1997,2388,2388,5577,3.2188758248682006,4031.8945714285715
2653,2.8735646395797834,2,682,5.205813844392718,17,2007,2410,2785,5577,2.70805020110221,2527.947485714286
2654,1.9565674435293015,2,856,4.5778688736975655,46,1997,2388,2388,5577,3.2188758248682006,1421.64945
2655,2.4423470353692043,2,1232,4.862639412358278,13,1987,932,3350,5577,3.5553480614894135,2066.6432
2656,1.7613002617433464,2,1232,5.539430493596455,17,2007,2410,2785,5577,2.70805020110221,3360.810444444445
2657,2.1730457216390606,2,445,5.044492933696705,49,1999,2793,2388,5577,3.1354942159291497,3050.6956
2658,1.698364121628502,2,648,4.861072075758697,46,1997,2388,2388,5577,3.2188758248682006,2154.814142857143
2659,2.533696813957432,2,910,4.948159710306136,27,1985,2793,3350,935,3.6109179126442243,1641.0067714285717
2660,2.533696813957432,2,856,3.9620314747813916,27,1985,2793,3350,935,3.6109179126442243,1020.8933333333334
2661,2.7536607123542622,2,1200,5.530509456084026,46,1997,2388,2388,5577,3.2188758248682006,3221.40672
2662,2.0001277349601105,2,910,5.52905838388869,13,1987,932,3350,5577,3.5553480614894135,2660.66996
2663,2.533696813957432,2,251,4.634080234144885,19,1985,2388,2388,1083,3.6109179126442243,1722.5577600000001
2664,1.916922612182061,2,648,3.8836934873071787,35,2004,2388,2785,5577,2.8903717578961645,656.1459
2665,2.533696813957432,2,1200,4.384900002595562,27,1985,2793,3350,935,3.6109179126442243,950.7624
2666,2.4423470353692043,2,1200,4.789260178178007,35,2004,2388,2785,5577,2.8903717578961645,1445.85128
2667,2.8678989020441064,2,148,3.8200392868119586,35,2004,2388,2785,5577,2.8903717578961645,885.5140000000001
2668,2.0476928433652555,2,856,3.5540844062705004,35,2004,2388,2785,5577,2.8903717578961645,485.0828571428571
2669,2.533696813957432,2,648,5.001309274986616,27,1985,2793,3350,935,3.6109179126442243,2438.8254
2670,2.9231615807191558,2,1200,5.0865068530732795,49,1999,2793,2388,5577,3.1354942159291497,1864.4302285714286
2671,1.7457155307266483,2,445,4.455372352099555,46,1997,2388,2388,5577,3.2188758248682006,1128.816342857143
2672,2.4973291697865574,2,910,5.004421360874231,49,1999,2793,2388,5577,3.1354942159291497,2901.936857142857
2673,1.6937790608678513,2,648,5.1627095338989974,13,1987,932,3350,5577,3.5553480614894135,3175.866
2674,2.8735646395797834,2,856,5.106072738529367,45,2002,2410,2785,5577,2.995732273553991,2392.441333333333
2675,2.533696813957432,2,169,5.483217263231792,27,1985,2793,3350,935,3.6109179126442243,3663.4979200000002
2676,2.4932054526026954,2,214,5.196650022727828,13,1987,932,3350,5577,3.5553480614894135,2916.2039999999997
2677,2.122860162047357,2,649,4.981150182472824,13,1987,932,3350,5577,3.5553480614894135,2335.876075
2678,1.8341801851120072,2,425,5.01818406364019,10,1998,2410,3350,1083,3.1780538303479458,2176.36704
2679,2.7568403652716422,2,910,4.618777189394308,13,1987,932,3350,5577,3.5553480614894135,2122.2375
2680,1.7757994496493257,2,649,5.4006284373715525,13,1987,932,3350,5577,3.5553480614894135,4420.912
2681,2.772588722239781,2,910,5.3489639018320005,46,1997,2388,2388,5577,3.2188758248682006,2123.902
2682,3.0081547935525483,2,910,5.003555625612989,46,1997,2388,2388,5577,3.2188758248682006,2913.40764
2683,1.6438393391514328,2,649,4.423916858434066,49,1999,2793,2388,5577,3.1354942159291497,1159.02464
2684,2.1972245773362196,2,649,4.347233306173076,13,1987,932,3350,5577,3.5553480614894135,1492.7236
2685,2.747270914255491,2,1200,5.125232222461989,49,1999,2793,2388,5577,3.1354942159291497,3269.5218666666665
2686,1.6438393391514328,2,1200,4.679926947632389,18,2009,2793,3350,928,2.5649493574615367,1814.7805714285714
2687,2.533696813957432,2,520,5.16708504332264,27,1985,2793,3350,935,3.6109179126442243,3077.16115
2688,2.928523523860541,2,682,4.42312779022507,49,1999,2793,2388,5577,3.1354942159291497,1352.9056
2689,2.8678989020441064,2,910,5.207832327008681,46,1997,2388,2388,5577,3.2188758248682006,2897.5616
2690,2.9014215940827497,2,520,3.772958619703767,13,1987,932,3350,5577,3.5553480614894135,874.3285599999999
2691,2.5764217586237734,2,910,5.190557307620897,46,1997,2388,2388,5577,3.2188758248682006,3128.72736
2692,2.151762203259462,2,251,4.8693097966723915,10,1998,2410,3350,1083,3.1780538303479458,1736.4896250000002
2693,2.533696813957432,2,1232,5.1277947279460365,27,1985,2793,3350,935,3.6109179126442243,2386.2272000000003
2694,3.013080911888604,2,682,5.568952715709271,49,1999,2793,2388,5577,3.1354942159291497,4552.87356
2695,2.0001277349601105,2,520,4.9464963375665585,35,2004,2388,2785,5577,2.8903717578961645,2707.1428
2696,2.975529566236472,2,910,4.485839202878994,49,1999,2793,2388,5577,3.1354942159291497,1652.9594666666667
2697,2.7880929087757464,2,682,4.55850825552186,10,1998,2410,3350,1083,3.1780538303479458,1218.830125
2698,1.8373699804801074,2,445,4.460373289477933,49,1999,2793,2388,5577,3.1354942159291497,1552.51244
2699,2.2401776328654286,2,445,5.420853532605953,13,1987,932,3350,5577,3.5553480614894135,4074.696
2700,2.0438143640366846,2,1232,4.371958621896468,17,2007,2410,2785,5577,2.70805020110221,1168.479
2701,2.5376572151735295,2,910,4.668086767492423,13,1987,932,3350,5577,3.5553480614894135,2143.8759999999997
2702,2.533696813957432,2,425,5.16577862394057,19,1985,2388,2388,1083,3.6109179126442243,2954.1546000000003
2703,2.8183982582710754,2,251,4.486224474686257,45,2002,2410,2785,5577,2.995732273553991,1393.6145142857144
2704,2.740840023925201,2,1232,4.628234155986642,13,1987,932,3350,5577,3.5553480614894135,881.78552
2705,2.1838015570040787,2,214,5.032841566269894,49,1999,2793,2388,5577,3.1354942159291497,1764.2748857142856
2706,2.9041650800285006,2,1200,4.838696449912528,45,2002,2410,2785,5577,2.995732273553991,2276.655542857143
2707,2.1899761486113913,2,856,3.96896650728728,17,2007,2410,2785,5577,2.70805020110221,862.8768
2708,2.772588722239781,2,910,5.350863326022966,35,2004,2388,2785,5577,2.8903717578961645,2123.902
2709,2.9806186357439426,2,1232,4.009022666346096,18,2009,2793,3350,928,2.5649493574615367,940.858625
2710,3.0252910757955354,2,1232,4.543058584164662,35,2004,2388,2785,5577,2.8903717578961645,1627.2151999999999
2711,2.9575110607337933,2,910,3.47987916369635,46,1997,2388,2388,5577,3.2188758248682006,345.2173
2712,2.649714624089247,2,1232,5.28983650549508,46,1997,2388,2388,5577,3.2188758248682006,3181.8582
2713,1.891604804197771,2,1200,4.064895153996813,45,2002,2410,2785,5577,2.995732273553991,458.0704
2714,2.468099531471619,2,649,3.679177542402178,46,1997,2388,2388,5577,3.2188758248682006,385.8311
2715,2.533696813957432,2,251,4.453842517711462,19,1985,2388,2388,1083,3.6109179126442243,1141.5141
2716,2.553343811341229,2,1200,5.047050794264871,46,1997,2388,2388,5577,3.2188758248682006,2785.0414
2717,2.451005098112319,2,682,5.479897815456037,17,2007,2410,2785,5577,2.70805020110221,3734.721875
2718,2.533696813957432,2,856,4.575459152159907,19,1985,2388,2388,1083,3.6109179126442243,1384.1982
2719,2.4973291697865574,2,1232,5.081747163365241,17,2007,2410,2785,5577,2.70805020110221,2734.6625333333336
2720,1.5336361990178184,2,251,4.854366595071295,49,1999,2793,2388,5577,3.1354942159291497,1884.6578666666667
2721,2.975529566236472,2,682,3.8830431155844787,18,2009,2793,3350,928,2.5649493574615367,648.2989714285715
2722,3.005682604407159,2,1200,4.55466815741453,45,2002,2410,2785,5577,2.995732273553991,1588.7890285714286
2723,2.533696813957432,2,649,5.221579940408211,27,1985,2793,3350,935,3.6109179126442243,3029.8655714285715
2724,2.2401776328654286,2,445,3.797984948576632,46,1997,2388,2388,5577,3.2188758248682006,504.2325333333333
2725,2.4331746626976476,2,425,5.450444285666601,35,2004,2388,2785,5577,2.8903717578961645,3702.9132799999998
2726,2.970414465569701,2,649,5.067595169710277,18,2009,2793,3350,928,2.5649493574615367,2428.8384
2727,2.9096295745005794,2,856,5.217251552346126,46,1997,2388,2388,5577,3.2188758248682006,3356.56412
2728,1.6798963760826617,2,64,5.156041567080184,10,1998,2410,3350,1083,3.1780538303479458,2284.62612
2729,2.468099531471619,2,856,5.195367276811418,18,2009,2793,3350,928,2.5649493574615367,2523.5722285714287
2730,2.424802725718295,2,648,5.511458257639921,17,2007,2410,2785,5577,2.70805020110221,3705.177
2731,2.975529566236472,2,910,4.645317392890383,45,2002,2410,2785,5577,2.995732273553991,1490.2823333333333
2732,2.6390573296152584,2,148,5.204354978064798,49,1999,2793,2388,5577,3.1354942159291497,4059.3825999999995
2733,2.9806186357439426,2,445,4.435083872398231,46,1997,2388,2388,5577,3.2188758248682006,557.2746
2734,2.5257286443082556,2,425,5.393990207855455,46,1997,2388,2388,5577,3.2188758248682006,4407.596
2735,2.509599262378372,2,910,5.253597158858127,45,2002,2410,2785,5577,2.995732273553991,2792.0798571428572
2736,2.0061985799121183,2,148,5.107252498159996,46,1997,2388,2388,5577,3.2188758248682006,3899.3686666666667
2737,1.8687205103641833,2,1200,4.989803817716322,46,1997,2388,2388,5577,3.2188758248682006,2542.29072
2738,2.8678989020441064,2,425,5.041044220316882,13,1987,932,3350,5577,3.5553480614894135,3071.6017199999997
2739,2.0986312360729773,2,425,5.238848638928434,45,2002,2410,2785,5577,2.995732273553991,2846.2950000000005
2740,2.7788192719904172,2,1232,5.535109747364244,49,1999,2793,2388,5577,3.1354942159291497,5023.1281
2741,2.740840023925201,2,1232,5.293690679921042,49,1999,2793,2388,5577,3.1354942159291497,4483.4972
2742,2.533696813957432,2,520,4.694304973611483,27,1985,2793,3350,935,3.6109179126442243,1547.3192000000001
2743,1.5654860249049176,2,251,4.795871534052624,35,2004,2388,2785,5577,2.8903717578961645,1968.3267333333333
2744,2.681021528714291,2,910,5.283753831210981,49,1999,2793,2388,5577,3.1354942159291497,2692.6854285714285
2745,1.8633046363911507,2,648,4.558535497111807,18,2009,2793,3350,928,2.5649493574615367,882.4069333333333
2746,1.5851452198650557,2,648,4.0078748566838165,13,1987,932,3350,5577,3.5553480614894135,830.5189200000001
2747,2.0918640616783932,2,649,4.483226255803884,13,1987,932,3350,5577,3.5553480614894135,1250.1504666666667
2748,2.127636290529504,2,1200,4.583989449535552,35,2004,2388,2785,5577,2.8903717578961645,1599.667725
2749,2.302585092994046,2,910,5.52216067297652,46,1997,2388,2388,5577,3.2188758248682006,4344.344999999999
2750,2.533696813957432,2,648,4.968512453842952,27,1985,2793,3350,935,3.6109179126442243,2387.29248
2751,2.513656063073986,2,648,4.345528611633681,13,1987,932,3350,5577,3.5553480614894135,1399.8445000000002
2752,2.424802725718295,2,910,5.259824948123755,35,2004,2388,2785,5577,2.8903717578961645,2615.5953
2753,2.533696813957432,2,425,4.784256515072008,19,1985,2388,2388,1083,3.6109179126442243,1619.6694666666665
2754,2.970414465569701,2,649,4.451482732188422,35,2004,2388,2785,5577,2.8903717578961645,1969.1035
2755,2.9806186357439426,2,856,4.704030420521045,49,1999,2793,2388,5577,3.1354942159291497,2293.0152000000003
2756,2.0476928433652555,2,856,3.4860224815999348,13,1987,932,3350,5577,3.5553480614894135,485.0828571428571
2757,2.714694743820879,2,648,4.482810443166681,18,2009,2793,3350,928,2.5649493574615367,1001.5534285714285
2758,2.533696813957432,2,1232,4.7142290543010406,27,1985,2793,3350,935,3.6109179126442243,972.60064
2759,2.4069451083182885,2,910,4.758855614745711,35,2004,2388,2785,5577,2.8903717578961645,1574.5218857142859
2760,1.9565674435293015,2,682,4.955917194383889,17,2007,2410,2785,5577,2.70805020110221,1581.9408
2761,2.075684492802124,2,64,4.6863777534105395,35,2004,2388,2785,5577,2.8903717578961645,1833.6131999999998
2762,2.4973291697865574,2,910,5.017748601099963,35,2004,2388,2785,5577,2.8903717578961645,2901.936857142857
2763,2.6461747973841225,2,1200,5.300357284499916,18,2009,2793,3350,928,2.5649493574615367,2678.5134
2764,2.533696813957432,2,649,4.029354383547062,27,1985,2793,3350,935,3.6109179126442243,1191.5917714285715
2765,2.4069451083182885,2,856,5.169751908946693,10,1998,2410,3350,1083,3.1780538303479458,2363.1461333333336
2766,2.533696813957432,2,445,4.715691362499297,19,1985,2388,2388,1083,3.6109179126442243,1740.23475
2767,2.004179057179289,2,64,5.228743254745084,10,1998,2410,3350,1083,3.1780538303479458,3078.278742857143
2768,2.7942278973432626,2,1232,3.9537866364695446,49,1999,2793,2388,5577,3.1354942159291497,630.6077142857142
2769,2.9496883350525844,2,1232,4.989355816793763,49,1999,2793,2388,5577,3.1354942159291497,1888.3197666666667
2770,2.533696813957432,2,1232,4.968494374621193,19,1985,2388,2388,1083,3.6109179126442243,2537.09748
2771,1.6467336971777973,2,425,4.633747924619799,18,2009,2793,3350,928,2.5649493574615367,1599.5845
2772,2.468099531471619,2,445,5.299358824042864,49,1999,2793,2388,5577,3.1354942159291497,3703.6234666666664
2773,2.4292177439274116,2,682,4.47717316472468,46,1997,2388,2388,5577,3.2188758248682006,1506.6102857142857
2774,2.7212954278522306,2,910,4.6976691452849995,45,2002,2410,2785,5577,2.995732273553991,1492.2797333333333
2775,2.4423470353692043,2,1232,4.858766896768721,45,2002,2410,2785,5577,2.995732273553991,2066.6432
2776,3.0081547935525483,2,648,5.484190110406614,35,2004,2388,2785,5577,2.8903717578961645,5143.57132
2777,2.312535423847214,2,520,5.280705178487246,13,1987,932,3350,5577,3.5553480614894135,3004.4700571428575
2778,2.5726122302071057,2,682,4.788975641259918,45,2002,2410,2785,5577,2.995732273553991,2213.3094285714283
2779,2.4849066497880004,2,520,5.558863825962444,46,1997,2388,2388,5577,3.2188758248682006,1735.5186666666666
2780,2.9444389791664403,2,856,4.668728852224606,46,1997,2388,2388,5577,3.2188758248682006,1905.5195999999999
2781,2.9806186357439426,2,445,4.429139201988074,18,2009,2793,3350,928,2.5649493574615367,557.2746
2782,2.533696813957432,2,1232,5.545696840819927,19,1985,2388,2388,1083,3.6109179126442243,3360.810444444445
2783,2.9231615807191558,2,910,4.795306130766159,45,2002,2410,2785,5577,2.995732273553991,2826.72048
2784,2.4423470353692043,2,1232,4.860317703033382,35,2004,2388,2785,5577,2.8903717578961645,2066.6432
2785,2.8183982582710754,2,1200,5.236205764724607,45,2002,2410,2785,5577,2.995732273553991,3567.3564
2786,2.93651291389402,2,649,5.539037540034579,18,2009,2793,3350,928,2.5649493574615367,3631.3841666666667
2787,1.8140100781628747,2,445,5.084651262017718,35,2004,2388,2785,5577,2.8903717578961645,1315.8427333333334
2788,3.0301337002713233,2,649,5.217251552346126,35,2004,2388,2785,5577,2.8903717578961645,2428.2835666666665
2789,2.8678989020441064,2,445,5.108684748961584,35,2004,2388,2785,5577,2.8903717578961645,2110.4750333333336
2790,2.772588722239781,2,910,5.430953108196944,13,1987,932,3350,5577,3.5553480614894135,4492.1526
2791,2.188295946591918,2,910,5.175228404326472,45,2002,2410,2785,5577,2.995732273553991,4058.051
2792,2.8763855159214247,2,169,4.690349218592957,17,2007,2410,2785,5577,2.70805020110221,1050.9652999999998
2793,2.747270914255491,2,856,4.358847563601456,46,1997,2388,2388,5577,3.2188758248682006,1268.8245714285713
2794,2.533696813957432,2,445,5.451020427652161,19,1985,2388,2388,1083,3.6109179126442243,4273.294628571429
2795,2.8763855159214247,2,648,5.04126536698264,10,1998,2410,3350,1083,3.1780538303479458,1428.8067999999998
2796,1.7457155307266483,2,445,4.449547423178158,10,1998,2410,3350,1083,3.1780538303479458,1128.816342857143
2797,1.7457155307266483,2,445,5.237451028020471,45,2002,2410,2785,5577,2.995732273553991,1496.7184
2798,2.2300144001592104,2,1200,4.670924218092803,18,2009,2793,3350,928,2.5649493574615367,1352.5251428571428
2799,3.005682604407159,2,910,5.234790600080719,35,2004,2388,2785,5577,2.8903717578961645,3897.7041666666664
2800,2.533696813957432,2,1232,4.020515012843622,19,1985,2388,2388,1083,3.6109179126442243,1114.5492000000002
2801,2.4973291697865574,2,148,4.781171814037227,35,2004,2388,2785,5577,2.8903717578961645,2324.9736000000003
2802,3.0610517396746335,2,649,5.562325663468661,13,1987,932,3350,5577,3.5553480614894135,4555.7365
2803,3.005682604407159,2,425,5.167654997194605,18,2009,2793,3350,928,2.5649493574615367,4250.4672
2804,1.8825138324965192,2,910,5.2677653712535175,35,2004,2388,2785,5577,2.8903717578961645,4054.7219999999998
2805,2.962692419475791,2,648,5.117505070247265,46,1997,2388,2388,5577,3.2188758248682006,2531.8154666666665
2806,2.151762203259462,2,520,4.964349790643771,46,1997,2388,2388,5577,3.2188758248682006,1595.42325
2807,2.1412419425852827,2,910,4.957564983153119,13,1987,932,3350,5577,3.5553480614894135,2318.9813999999997
2808,2.533696813957432,2,1232,4.952891767935004,27,1985,2793,3350,935,3.6109179126442243,1791.16845
2809,2.0149030205422647,2,856,5.468864037333262,10,1998,2410,3350,1083,3.1780538303479458,3463.4916000000003
2810,2.6602595372658615,2,856,4.454607727454637,35,2004,2388,2785,5577,2.8903717578961645,1349.3546666666666
2811,2.70805020110221,2,214,3.817844185394935,45,2002,2410,2785,5577,2.995732273553991,803.9535000000001
2812,2.6602595372658615,2,648,4.327211355900569,13,1987,932,3350,5577,3.5553480614894135,759.4558666666667
2813,2.3218974040264184,2,214,4.722828769456178,10,1998,2410,3350,1083,3.1780538303479458,1471.418
2814,1.9205923410710235,2,649,5.043423826595833,35,2004,2388,2785,5577,2.8903717578961645,2127.5639
2815,2.5376572151735295,2,648,5.444152136271414,46,1997,2388,2388,5577,3.2188758248682006,2664.5316
2816,2.411439497906128,2,520,5.100187108108097,35,2004,2388,2785,5577,2.8903717578961645,2396.309314285714
2817,2.9496883350525844,2,682,3.747473780981602,49,1999,2793,2388,5577,3.1354942159291497,548.2863
2818,2.93651291389402,2,648,4.878462216639096,10,1998,2410,3350,1083,3.1780538303479458,703.0848
2819,2.975529566236472,2,682,3.8192891041665358,35,2004,2388,2785,5577,2.8903717578961645,648.2989714285715
2820,2.714694743820879,2,1232,5.381355276429333,17,2007,2410,2785,5577,2.70805020110221,3091.57572
2821,2.533696813957432,2,649,3.9435371762433022,27,1985,2793,3350,935,3.6109179126442243,728.65152
2822,1.8601966307812834,2,1232,5.168044658638434,17,2007,2410,2785,5577,2.70805020110221,3046.7008
2823,2.1838015570040787,2,910,5.345329760944609,45,2002,2410,2785,5577,2.995732273553991,3670.2225
2824,2.509599262378372,2,648,4.300518270116511,46,1997,2388,2388,5577,3.2188758248682006,1086.3636666666669
2825,2.553343811341229,2,856,3.837428761217175,18,2009,2793,3350,928,2.5649493574615367,615.1992
2826,2.4292177439274116,2,1232,5.288136719174055,13,1987,932,3350,5577,3.5553480614894135,2468.52008
2827,2.533696813957432,2,445,3.7114674144523305,27,1985,2793,3350,935,3.6109179126442243,591.8010857142857
2828,2.9444389791664403,2,1232,5.430975878322891,49,1999,2793,2388,5577,3.1354942159291497,2942.836
2829,2.3218974040264184,2,1232,4.749969852478413,35,2004,2388,2785,5577,2.8903717578961645,914.01024
2830,2.1126345090356,2,520,5.472640353230725,17,2007,2410,2785,5577,2.70805020110221,4697.8848
2831,2.6979998652487085,2,648,4.821145708255237,17,2007,2410,2785,5577,2.70805020110221,2909.5460000000003
2832,2.533696813957432,2,856,4.587423643500119,19,1985,2388,2388,1083,3.6109179126442243,1048.1594285714286
2833,2.8903717578961645,2,856,4.763987673594052,49,1999,2793,2388,5577,3.1354942159291497,1402.3967333333333
2834,1.9600947840472698,2,1232,5.148122186739093,18,2009,2793,3350,928,2.5649493574615367,2336.958
2835,2.122860162047357,2,648,4.54378615089037,45,2002,2410,2785,5577,2.995732273553991,1406.70224
2836,2.2823823856765264,2,251,4.439006977104502,46,1997,2388,2388,5577,3.2188758248682006,1426.1435999999999
2837,2.9014215940827497,2,1232,4.095850095005325,17,2007,2410,2785,5577,2.70805020110221,1253.83456
2838,2.533696813957432,2,856,5.437202402814263,27,1985,2793,3350,935,3.6109179126442243,4016.1056000000003
2839,2.6844403354630764,2,910,5.087319753777383,46,1997,2388,2388,5577,3.2188758248682006,3249.104
2840,2.533696813957432,2,649,5.039988249910159,19,1985,2388,2388,1083,3.6109179126442243,1410.33085
2841,2.2716102886946152,2,648,5.411826392735503,18,2009,2793,3350,928,2.5649493574615367,3632.7950285714287
2842,2.533696813957432,2,169,4.669963049777828,27,1985,2793,3350,935,3.6109179126442243,1222.0093200000001
2843,2.6282852326333477,2,110,5.454594355605302,17,2007,2410,2785,5577,2.70805020110221,2763.07
2844,2.0476928433652555,2,856,3.576712493743132,49,1999,2793,2388,5577,3.1354942159291497,485.0828571428571
2845,2.468099531471619,2,856,5.184781299738976,45,2002,2410,2785,5577,2.995732273553991,2523.5722285714287
2846,2.509599262378372,2,910,5.50997925511866,18,2009,2793,3350,928,2.5649493574615367,2364.9216
2847,2.772588722239781,2,856,4.4884745588886625,13,1987,932,3350,5577,3.5553480614894135,878.856
2848,2.4423470353692043,2,520,4.878201965045869,49,1999,2793,2388,5577,3.1354942159291497,2020.53655
2849,2.533696813957432,2,425,5.022804942619343,27,1985,2793,3350,935,3.6109179126442243,2612.504085714286
2850,1.9960599327407849,2,856,4.03173839510757,17,2007,2410,2785,5577,2.70805020110221,744.3643999999999
2851,2.033397603178429,2,1200,4.513186467371904,13,1987,932,3350,5577,3.5553480614894135,1468.089
2852,2.8763855159214247,2,1232,5.063393448385796,13,1987,932,3350,5577,3.5553480614894135,2896.09684
2853,2.8763855159214247,2,64,3.5502378838874478,49,1999,2793,2388,5577,3.1354942159291497,667.7022857142857
2854,1.9837562915454279,2,520,4.610539744073745,46,1997,2388,2388,5577,3.2188758248682006,1998.9218285714285
2855,2.0373166153791646,2,910,3.5032002667820854,10,1998,2410,3350,1083,3.1780538303479458,437.0977
2856,3.005682604407159,2,110,5.060459843739449,46,1997,2388,2388,5577,3.2188758248682006,1564.6299999999999
2857,2.772588722239781,2,1200,4.963890237268477,46,1997,2388,2388,5577,3.2188758248682006,3140.5786
2858,2.2512917986064953,2,1232,4.710635896112786,49,1999,2793,2388,5577,3.1354942159291497,1967.3058400000002
2859,2.9496883350525844,2,1232,5.454875717037295,45,2002,2410,2785,5577,2.995732273553991,3472.0518857142856
2860,2.70805020110221,2,648,5.392925481780876,46,1997,2388,2388,5577,3.2188758248682006,2928.8541999999998
2861,1.9508976905663524,2,856,5.570978436492895,13,1987,932,3350,5577,3.5553480614894135,4545.9872857142855
2862,2.9831534913471307,2,1232,4.764279409038139,49,1999,2793,2388,5577,3.1354942159291497,2445.31695
2863,2.533696813957432,2,856,4.9786353814342945,27,1985,2793,3350,935,3.6109179126442243,3473.5737142857142
2864,2.533696813957432,2,682,5.280557591208186,27,1985,2793,3350,935,3.6109179126442243,3511.4292
2865,2.468099531471619,2,425,4.630520143455581,45,2002,2410,2785,5577,2.995732273553991,1511.0330999999999
